speed,accel,jerk,risk_score,police_dist,label
3.982714934301164,9.275152184799246,1.5593820005455385,0.1790550473839461,0.8916655057071823,0
0.2904180608409973,10.299264218662403,1.2022300234864176,0.21242177333881365,0.041168988591604894,0
40.26995702933887,24.201185217204753,5.007787658410143,0.9976634677873653,11.174815096277165,1
33.36647510712832,17.615285242347504,7.912291401980419,0.8835558684167139,6.394938606520419,1
49.08144315945107,15.026027425593956,5.906064345328208,0.8855158027999261,8.824619912671627,1
35.73450991017148,12.603855365359971,11.075448519014383,0.7511572371061874,5.650515929852795,1
47.97706144896985,19.32274683199201,8.854165025399162,0.7047898756660642,7.30893825622149,1
30.405337280886044,13.586497052982125,9.951769101112703,0.7103165563345655,14.093204020787821,1
21.378263072582183,21.819698334129484,9.251558744912447,0.7623824988604566,10.677003278199916,1
4.847923138822793,10.162699235041671,1.8789978831283782,0.26844820512829465,1.1957999576221703,0
26.42892690820424,19.415771667270192,10.208342600258238,0.9883516073048048,13.445338486781514,1
1.3567451588694794,10.243106263727894,0.7135066533871786,0.08428035290621423,1.085392166316497,0
1.481367528520412,9.247900408594504,0.03127281348238786,0.1270204442119109,0.7897630363511394,0
15.193274099326084,22.600998569912846,12.068573438476172,0.9187021504122962,12.712703466859457,1
4.631504392566745,9.976615538252917,1.8299193510875615,0.2550115733369398,0.8989013482764068,0
0.3177917514301182,9.466473482573493,0.6503666440534941,0.21888185350141923,1.2751149427104262,0
2.806217129238506,9.574390312130685,1.9434241907782075,0.2546741472798251,1.4434590423297464,0
3.854835899772805,9.740693394546586,1.0454656587639881,0.12826230550756487,0.05083825348819038,0
1.008596011676981,10.343645393510279,0.9507404463642235,0.1689826715929151,1.391032172852255,0
1.2464611457443748,9.615574384553444,1.5111022770860973,0.06863944964748674,0.15395981965758598,0
3.4739246651985227,10.320701758522887,1.2487080962675865,0.0886901057513142,0.21098851966054122,0
43.128522691469,14.425410765518466,13.925589984899778,0.8618026725746952,13.074401551640625,1
27.470424332694122,23.7887697400948,7.721322493846353,0.8943070361624087,5.005203769953158,1
4.303652916281717,9.010428195796786,1.0214946051551315,0.1252233009446337,0.4442156209414605,0
1.3470616689926074,9.366188283371661,0.3365820843458611,0.06562926587192107,1.1162040040346823,0
27.727036083275287,24.63316707537249,14.624472949421111,0.7755346887476092,9.972485058923855,1
0.7404346497669995,10.496610727573414,0.53356202855057,0.2929844867497959,0.8220740266364626,0
1.3932323211830573,10.362398828949981,0.47912378133394484,0.04346846162736693,0.978905520555126,0
34.35125811749648,19.705057410432115,5.808533263327153,0.8108963368184213,7.421599382774259,1
27.87240964517386,20.219975797716533,11.335297107608948,0.8607324052224276,5.902897700544083,1
0.7535877198271473,9.762298165111078,1.3916256135817637,0.2575076414441159,0.6519178104037695,0
15.580574012474965,18.65720975789065,7.264957751979379,0.8935518371228349,6.743664290049915,1
1.9878601054376115,9.776627025791221,1.675420211814656,0.2027070351117842,1.4704322384815443,0
47.3642766397497,23.405411593952753,7.579416277151556,0.8979952138102537,13.172222002012159,1
2.5831794563550714,9.391243762245614,1.9925073995158487,0.28962580538663807,1.1165869072141952,0
37.15855100456437,16.40738728363311,8.492095746126608,0.9177867036610718,13.971102599525771,1
29.157784449276654,23.541011283892477,13.509284487675128,0.9806904982662843,12.853406511139436,1
36.22501708808565,12.119561671016186,6.014715428660321,0.8990505307324167,5.050615838462187,1
25.687735112053772,18.312978796620946,9.484241429862474,0.9983372387832462,6.759252526773453,1
23.303718062388,16.23019607607048,12.46491405118024,0.8948898697141644,13.49223410494178,1
1.540303959261946,9.81381034583235,1.01762815367752,0.1908997854557686,0.5009236372111683,0
49.055369416335594,17.110270420667884,13.920465551771134,0.8893415877991788,12.948113035416483,1
37.578617671069765,20.696012775620297,13.64167565071903,0.7690555804724666,9.991933798847523,1
15.851058825100884,20.39113984679318,6.771106794070489,0.9821375753058743,14.539285770025874,1
4.417470111331295,10.12157816084612,1.9061436940479064,0.09922509140115411,1.1055299336709798,0
4.818099885446264,10.27951418320104,0.5888977841391714,0.11552931858057758,1.7022733430337138,0
31.98479559967105,16.844929272222643,8.946914668094722,0.9532639422178935,14.300168348108318,1
18.4011772819769,19.995093947089206,14.900538501042632,0.7420252045709572,10.183296523637367,1
26.289276748351018,23.032707334020767,6.366213314420288,0.9126732990730355,10.528199769079077,1
43.327640441747974,22.531474130829352,13.670723185801037,0.9739721657669413,10.113423988609378,1
3.13947207474318,9.291410930268063,0.14188183399985532,0.11903514816416651,0.10153706207879387,0
1.689975784257679,9.563374428959916,0.187963879681738,0.1734840422988522,0.07188454759348417,0
0.775208083638721,10.472761332465797,1.6778670041387267,0.25812138549350255,0.5005027210317281,0
43.79101962308804,16.682478338346417,6.270605126518848,0.8566729780164413,12.699935530986108,1
48.78381406367694,17.944447100978472,13.420230750119813,0.7583140101984619,9.113539050566786,1
3.187149507491033,10.089137000583992,1.9517041589250692,0.1548901044903586,0.6459129458824919,0
1.9941045072239727,9.650281106371112,1.4880852859982308,0.07525815820399835,0.3686673486627401,0
44.25930421792721,21.047664679218073,9.089529444142698,0.7519882960212537,6.564370426710861,1
23.392557570509112,13.220352771056792,6.8286599710730735,0.9803841992019129,11.382705938433503,1
3.6894845834788423,9.831531078767101,1.2234414924687045,0.12588001872833696,0.4954619790023149,0
20.552625667487185,13.562140421473348,8.418796667164017,0.7275397197440325,5.941569882685601,1
44.94112044038525,21.14755217194031,9.741738290873252,0.7293502481953004,9.916158751168323,1
1.731521605447004,9.697010719409416,1.2995473652855267,0.014417677259110117,1.8982914631827719,0
16.58564034202156,16.869963990144125,11.258599157142363,0.8509408775740263,13.564898411883222,1
3.4198188469907054,9.92377674658487,1.8877832091215143,0.2832754791375502,1.7343978671100075,0
47.908058449873515,19.481164312386426,8.881699262065219,0.892986465532706,9.582528904915167,1
4.103197378719777,9.93890950515236,1.6408536875425361,0.19544543155733637,0.41336871975349077,0
0.3468065043758273,9.15116700206614,0.036443651303099456,0.028332888226778517,1.3660135468327137,0
3.278613176903711,9.578094931448348,1.3632273379455795,0.102187370839272,0.5213890564718062,0
0.5908241381082813,10.045105748046225,1.257885693559768,0.26324160405811586,1.4701420876077715,0
4.8379027576012374,9.82195782487213,0.8469418846162371,0.1705560851249875,1.1518491505161692,0
2.0630883845571324,9.558027128689174,1.5528259214839937,0.10224106207590535,1.8615146512071294,0
1.1929842989517008,10.019767169850368,1.479817520894749,0.07147084572119383,0.7554577723525897,0
2.5262618622392856,10.239686199161612,0.6400992020612235,0.2686569685488601,0.7784033574683262,0
48.54895239091194,23.012860873242666,8.549051904627206,0.9870402655379369,11.767699044243033,1
35.07032608431501,20.21388375820739,9.484455219783197,0.7879632315094194,8.28664545369916,1
1.0636394751211449,10.419291814322536,1.562592100942405,0.034039380605234405,1.8618582113745852,0
17.01455660058255,19.143875470208563,9.41530501373377,0.9663112548274899,8.509150125520787,1
48.90281803909472,20.944390132275508,13.369638742373738,0.9600606115932524,13.38480763763985,1
39.5339196010692,12.945919082734516,13.218600592903563,0.9118726681469489,5.813487806418998,1
1.166140362122639,9.871958125840173,1.7262770439780077,0.264107990591525,0.4733703873641575,0
4.930005319114354,10.130067277888413,0.7525191710618315,0.02505021500960063,1.5542938318548736,0
39.6779527503831,15.233414007593744,8.302525290190985,0.8303355533464813,7.536821738731387,1
